user_id,timestamp,amount,category,balance
USER_0011,2026-06-08,-230.32057994289585,discretionary,3000.5434083195787
USER_0011,2026-06-09,-173.78056037368265,discretionary,2826.7628479458963
USER_0011,2026-06-10,-192.9332792043576,discretionary,2633.829568741539
USER_0011,2026-06-11,-708.9011164827834,discretionary,1924.9284522587554
USER_0011,2026-06-12,-248.2322239222931,discretionary,1676.6962283364624
USER_0011,2026-06-13,-125.42903936404893,discretionary,1551.2671889724134
USER_0011,2026-06-14,-269.92454122813706,discretionary,1281.3426477442763
USER_0011,2026-06-15,-306.0098280029006,discretionary,975.3328197413757
USER_0011,2026-06-16,-214.9586750305885,discretionary,760.3741447107873
USER_0011,2026-06-17,-165.24233370994972,discretionary,595.1318110008376
USER_0011,2026-06-18,-312.6210150234883,discretionary,282.5107959773493
USER_0011,2026-06-19,-239.57304118637398,discretionary,42.937754790975305
USER_0011,2026-06-20,-219.6050441356645,discretionary,-176.6672893446892
USER_0011,2026-06-21,-212.00592743644773,discretionary,-388.67321678113694
USER_0011,2026-06-22,-229.6635326334992,discretionary,-618.3367494146362
USER_0011,2026-06-23,-238.36173043681663,discretionary,-856.6984798514528
USER_0011,2026-06-24,-256.44190611221524,discretionary,-1113.140385963668
USER_0011,2026-06-25,-401.29229438686957,discretionary,-1514.4326803505376
USER_0011,2026-06-26,-465.2327297850757,discretionary,-1979.6654101356132
USER_0011,2026-06-27,-319.89578819668907,discretionary,-2299.5611983323024
USER_0011,2026-06-28,20000.0,income_salary,17700.438801667697
USER_0011,2026-06-28,-167.9093982590133,discretionary,17532.529403408684
USER_0011,2026-06-29,-253.4913575286321,discretionary,17279.03804588005
USER_0011,2026-06-30,-225.25555053247814,discretionary,17053.782495347572
USER_0011,2026-07-01,-6486.511031642653,fixed_rent,10567.27146370492
USER_0011,2026-07-01,-174.5183121654812,discretionary,10392.753151539438
USER_0011,2026-07-02,-419.27932305733293,discretionary,9973.473828482105
USER_0011,2026-07-03,-436.70742272349196,discretionary,9536.766405758613
USER_0011,2026-07-04,-326.2504744212581,discretionary,9210.515931337355
USER_0011,2026-07-05,-182.2832338893836,discretionary,9028.232697447971
USER_0011,2026-07-06,-245.69213761591806,discretionary,8782.540559832052
USER_0011,2026-07-07,-214.09598494350243,discretionary,8568.44457488855
USER_0011,2026-07-08,-193.8863160152772,discretionary,8374.558258873272
USER_0011,2026-07-09,-189.1870632102661,discretionary,8185.371195663006
USER_0011,2026-07-10,-97.57267420502524,discretionary,8087.79852145798
USER_0011,2026-07-11,-121.12559106680301,discretionary,7966.672930391177
USER_0011,2026-07-12,-433.7535328041281,discretionary,7532.919397587049
USER_0011,2026-07-13,-376.61724584254057,discretionary,7156.302151744509
USER_0011,2026-07-14,-305.8449506610391,discretionary,6850.457201083469
USER_0011,2026-07-15,-231.3468132185327,discretionary,6619.1103878649365
USER_0011,2026-07-16,-199.32348840871168,discretionary,6419.786899456225
USER_0011,2026-07-17,-435.3174648969633,discretionary,5984.469434559262
USER_0011,2026-07-18,-260.6332681060653,discretionary,5723.836166453197
USER_0011,2026-07-19,-149.20071837523233,discretionary,5574.635448077965
USER_0011,2026-07-20,-554.0785341423418,discretionary,5020.556913935623
USER_0011,2026-07-21,-270.0214639973042,discretionary,4750.535449938319
USER_0011,2026-07-22,-281.0387341570923,discretionary,4469.496715781227
USER_0011,2026-07-23,-416.0591249356712,discretionary,4053.437590845556
USER_0011,2026-07-24,-404.9126318272908,discretionary,3648.5249590182652
USER_0011,2026-07-25,-296.49018737659696,discretionary,3352.034771641668
USER_0011,2026-07-26,-159.71201075178413,discretionary,3192.322760889884
USER_0011,2026-07-27,-189.33357360753905,discretionary,3002.989187282345
USER_0011,2026-07-28,20000.0,income_salary,23002.989187282346
USER_0011,2026-07-28,-453.8674158391721,discretionary,22549.121771443173
USER_0011,2026-07-29,-170.78659043704297,discretionary,22378.33518100613
USER_0011,2026-07-30,-213.6412282031044,discretionary,22164.693952803023
USER_0011,2026-07-31,-581.3273360935138,discretionary,21583.36661670951
USER_0011,2026-08-01,-6486.511031642653,fixed_rent,15096.855585066858
USER_0011,2026-08-01,-241.83901045635562,discretionary,14855.016574610503
USER_0011,2026-08-02,-334.39829061215335,discretionary,14520.61828399835
USER_0011,2026-08-03,-580.9077185082746,discretionary,13939.710565490075
USER_0011,2026-08-04,-206.1807757643666,discretionary,13733.529789725708
USER_0011,2026-08-05,-100.34335035581988,discretionary,13633.186439369889
USER_0011,2026-08-06,-453.22267765768066,discretionary,13179.963761712208
USER_0011,2026-08-07,-335.99546809541823,discretionary,12843.96829361679
USER_0011,2026-08-08,-165.9295411154555,discretionary,12678.038752501334
USER_0011,2026-08-09,-232.69338173082525,discretionary,12445.345370770508
USER_0011,2026-08-10,-131.44275672571538,discretionary,12313.902614044793
USER_0011,2026-08-11,-181.91088038456743,discretionary,12131.991733660227
USER_0011,2026-08-12,-148.4539172961195,discretionary,11983.537816364107
USER_0011,2026-08-13,-217.13289982292162,discretionary,11766.404916541185
USER_0011,2026-08-14,-259.90835484598057,discretionary,11506.496561695205
USER_0011,2026-08-15,-190.75692597591947,discretionary,11315.739635719285
USER_0011,2026-08-16,-140.7699529817942,discretionary,11174.96968273749
USER_0011,2026-08-17,-355.0928563131351,discretionary,10819.876826424355
USER_0011,2026-08-18,-107.9493773744372,discretionary,10711.927449049917
USER_0011,2026-08-19,-245.9458057851585,discretionary,10465.981643264759
USER_0011,2026-08-20,-273.93795850621154,discretionary,10192.043684758548
USER_0011,2026-08-21,-173.36632244264052,discretionary,10018.677362315908
USER_0011,2026-08-22,-252.82422072773568,discretionary,9765.853141588172
USER_0011,2026-08-23,-193.0748738562361,discretionary,9572.778267731936
USER_0011,2026-08-24,-126.86321717746374,discretionary,9445.915050554471
USER_0011,2026-08-25,-396.9089134218999,discretionary,9049.006137132572
USER_0011,2026-08-26,-220.00109147563526,discretionary,8829.005045656937
USER_0011,2026-08-27,-285.0874702698186,discretionary,8543.917575387119
USER_0011,2026-08-28,20000.0,income_salary,28543.917575387117
USER_0011,2026-08-28,-196.7098348353875,discretionary,28347.20774055173
USER_0011,2026-08-29,-179.06364798944114,discretionary,28168.14409256229
USER_0012,2026-06-01,-423.47196420765596,discretionary,4576.528035792344
USER_0012,2026-06-02,-61.89833517347095,discretionary,4514.629700618873
USER_0012,2026-06-03,-642.8574441958916,discretionary,3871.7722564229816
USER_0012,2026-06-04,-131.7004601725203,discretionary,3740.0717962504614
USER_0012,2026-06-05,-227.80343889273158,discretionary,3512.2683573577297
USER_0012,2026-06-06,-84.52440013890183,discretionary,3427.7439572188277
USER_0012,2026-06-07,-359.5655068621482,discretionary,3068.1784503566796
USER_0012,2026-06-08,-347.1050125200454,discretionary,2721.073437836634
USER_0012,2026-06-09,-167.4528059917181,discretionary,2553.6206318449163
USER_0012,2026-06-10,-375.8173083200877,discretionary,2177.8033235248286
USER_0012,2026-06-11,-188.8103362968376,discretionary,1988.9929872279909
USER_0012,2026-06-12,-378.8774690047308,discretionary,1610.11551822326
USER_0012,2026-06-13,-208.14897495024474,discretionary,1401.9665432730153
USER_0012,2026-06-14,-241.6617555635538,discretionary,1160.3047877094614
USER_0012,2026-06-15,-318.05439921564056,discretionary,842.2503884938208
USER_0012,2026-06-16,-190.57419631229791,discretionary,651.6761921815229
USER_0012,2026-06-17,-198.0529497371377,discretionary,453.62324244438514
USER_0012,2026-06-18,-183.95703610538456,discretionary,269.6662063390006
USER_0012,2026-06-19,-459.6689888230578,discretionary,-190.0027824840572
USER_0012,2026-06-20,-192.85408784995704,discretionary,-382.8568703340143
USER_0012,2026-06-21,-335.49765355851076,discretionary,-718.3545238925251
USER_0012,2026-06-22,-120.62888108716004,discretionary,-838.9834049796851
USER_0012,2026-06-23,-182.70718847123354,discretionary,-1021.6905934509186
USER_0012,2026-06-24,-225.7656159166196,discretionary,-1247.4562093675381
USER_0012,2026-06-25,-295.96943323185985,discretionary,-1543.425642599398
USER_0012,2026-06-26,-451.587587482629,discretionary,-1995.0132300820271
USER_0012,2026-06-27,-359.54313935919754,discretionary,-2354.556369441225
USER_0012,2026-06-28,35000.0,income_salary,32645.443630558773
USER_0012,2026-06-28,-255.0001961893542,discretionary,32390.44343436942
USER_0012,2026-06-29,-232.30144370146851,discretionary,32158.14199066795
USER_0012,2026-06-30,-260.9789212726435,discretionary,31897.16306939531
USER_0012,2026-07-01,-7728.066246662073,fixed_rent,24169.096822733234
USER_0012,2026-07-01,-211.2288698770006,discretionary,23957.867952856235
USER_0012,2026-07-02,-323.3076052796393,discretionary,23634.560347576597
USER_0012,2026-07-03,-150.5108970277032,discretionary,23484.049450548893
USER_0012,2026-07-04,-197.46035854610864,discretionary,23286.589092002785
USER_0012,2026-07-05,-451.61014960904635,discretionary,22834.97894239374
USER_0012,2026-07-06,-201.27931654635628,discretionary,22633.699625847385
USER_0012,2026-07-07,-327.24777403544095,discretionary,22306.451851811944
USER_0012,2026-07-08,-224.39869391218187,discretionary,22082.05315789976
USER_0012,2026-07-09,-358.8722420448434,discretionary,21723.18091585492
USER_0012,2026-07-10,-265.830632092096,discretionary,21457.350283762822
USER_0012,2026-07-11,-292.5826897129892,discretionary,21164.767594049834
USER_0012,2026-07-12,-297.93327771892126,discretionary,20866.83431633091
USER_0012,2026-07-13,-315.00658532185923,discretionary,20551.827731009053
USER_0012,2026-07-14,-535.9521794338451,discretionary,20015.87555157521
USER_0012,2026-07-15,-114.77998513351469,discretionary,19901.095566441694
USER_0012,2026-07-16,-201.92513426818104,discretionary,19699.170432173512
USER_0012,2026-07-17,-301.6804205720256,discretionary,19397.490011601487
USER_0012,2026-07-18,-106.07953972004351,discretionary,19291.410471881445
USER_0012,2026-07-19,-185.93886043482345,discretionary,19105.47161144662
USER_0012,2026-07-20,-309.725461787164,discretionary,18795.746149659455
USER_0012,2026-07-21,-139.85059264730188,discretionary,18655.895557012154
USER_0012,2026-07-22,-217.11466538222837,discretionary,18438.780891629925
USER_0012,2026-07-23,-345.8798829653117,discretionary,18092.901008664612
USER_0012,2026-07-24,-188.0020748915434,discretionary,17904.898933773067
USER_0012,2026-07-25,-295.1968557615101,discretionary,17609.702078011556
USER_0012,2026-07-26,-175.84054377907808,discretionary,17433.861534232477
USER_0012,2026-07-27,-183.83498427211433,discretionary,17250.026549960363
USER_0012,2026-07-28,35000.0,income_salary,52250.02654996036
USER_0012,2026-07-28,-452.1059361115033,discretionary,51797.92061384886
USER_0012,2026-07-29,-144.98959260197097,discretionary,51652.931021246884
USER_0012,2026-07-30,-210.151768572941,discretionary,51442.77925267394
USER_0012,2026-07-31,-287.3064111427528,discretionary,51155.47284153119
USER_0012,2026-08-01,-7728.066246662073,fixed_rent,43427.40659486912
USER_0012,2026-08-01,-468.45927939426053,discretionary,42958.94731547486
USER_0012,2026-08-02,-140.62159850413997,discretionary,42818.32571697072
USER_0012,2026-08-03,-261.0059734389559,discretionary,42557.31974353176
USER_0012,2026-08-04,-184.77419703121527,discretionary,42372.54554650055
USER_0012,2026-08-05,-283.46973010416855,discretionary,42089.075816396384
USER_0012,2026-08-06,-231.90173999989418,discretionary,41857.17407639649
USER_0012,2026-08-07,-173.38221780007157,discretionary,41683.79185859642
USER_0012,2026-08-08,-228.40610312441424,discretionary,41455.38575547201
USER_0012,2026-08-09,-449.7922845649609,discretionary,41005.59347090705
USER_0012,2026-08-10,-135.15054261318346,discretionary,40870.442928293865
USER_0012,2026-08-11,-362.5255955133256,discretionary,40507.91733278054
USER_0012,2026-08-12,-213.44949510505705,discretionary,40294.46783767548
USER_0012,2026-08-13,-174.26720029712536,discretionary,40120.20063737836
USER_0012,2026-08-14,-415.0504523036788,discretionary,39705.15018507468
USER_0012,2026-08-15,-415.24688815682356,discretionary,39289.90329691786
USER_0012,2026-08-16,-330.7076265808869,discretionary,38959.19567033697
USER_0012,2026-08-17,-355.2837811094639,discretionary,38603.91188922751
USER_0012,2026-08-18,-330.95428571589395,discretionary,38272.95760351161
USER_0012,2026-08-19,-535.0430922649729,discretionary,37737.914511246636
USER_0012,2026-08-20,-190.7659323105574,discretionary,37547.14857893608
USER_0012,2026-08-21,-251.26608651645856,discretionary,37295.88249241962
USER_0012,2026-08-22,-191.7247107970457,discretionary,37104.157781622576
USER_0012,2026-08-23,-643.1870295460235,discretionary,36460.97075207655
USER_0012,2026-08-24,-255.8646416743468,discretionary,36205.1061104022
USER_0012,2026-08-25,-443.060846918601,discretionary,35762.0452634836
USER_0012,2026-08-26,-259.8586243150615,discretionary,35502.18663916853
USER_0012,2026-08-27,-342.6822388281427,discretionary,35159.50440034039
USER_0012,2026-08-28,35000.0,income_salary,70159.50440034039
USER_0012,2026-08-28,-300.1492189222001,discretionary,69859.35518141818
USER_0012,2026-08-29,-212.87296808179573,discretionary,69646.48221333639
USER_0013,2026-06-01,-180.99248068772837,discretionary,4819.007519312272
USER_0013,2026-06-02,-288.8940219542221,discretionary,4530.11349735805
USER_0013,2026-06-03,-202.03785514427867,discretionary,4328.075642213771
USER_0013,2026-06-04,-360.4875517222015,discretionary,3967.5880904915693
USER_0013,2026-06-05,-294.42746405208237,discretionary,3673.160626439487
USER_0013,2026-06-06,-119.8165336103874,discretionary,3553.3440928290993
USER_0013,2026-06-07,-273.2543685421008,discretionary,3280.0897242869987
USER_0013,2026-06-08,-206.31647131073044,discretionary,3073.7732529762684
USER_0013,2026-06-09,-351.7504773728422,discretionary,2722.022775603426
USER_0013,2026-06-10,-279.5160558340218,discretionary,2442.5067197694043
USER_0013,2026-06-11,-52.15631257975065,discretionary,2390.3504071896537
USER_0013,2026-06-12,-260.47523746176626,discretionary,2129.8751697278876
USER_0013,2026-06-13,-87.74006444882377,discretionary,2042.1351052790637
USER_0013,2026-06-14,-136.7498093260453,discretionary,1905.3852959530184
USER_0013,2026-06-15,-192.01164350414112,discretionary,1713.3736524488772
USER_0013,2026-06-16,-763.3224339225366,discretionary,950.0512185263407
USER_0013,2026-06-17,-245.8367797952631,discretionary,704.2144387310775
USER_0013,2026-06-18,-116.76799553502389,discretionary,587.4464431960537
USER_0013,2026-06-19,-102.78849606596879,discretionary,484.6579471300849
USER_0013,2026-06-20,-347.9172888090312,discretionary,136.74065832105367
USER_0013,2026-06-21,-153.23619328564652,discretionary,-16.49553496459285
USER_0013,2026-06-22,-198.51098319645445,discretionary,-215.0065181610473
USER_0013,2026-06-23,-128.2756346006094,discretionary,-343.2821527616567
USER_0013,2026-06-24,-236.61061272524321,discretionary,-579.8927654868999
USER_0013,2026-06-25,-70.98523723188875,discretionary,-650.8780027187886
USER_0013,2026-06-26,-433.879277952996,discretionary,-1084.7572806717847
USER_0013,2026-06-27,-148.14001613413794,discretionary,-1232.8972968059227
USER_0013,2026-06-28,30000.0,income_salary,28767.102703194076
USER_0013,2026-06-28,-327.3679551964319,discretionary,28439.734747997645
USER_0013,2026-06-29,-208.1076068567441,discretionary,28231.6271411409
USER_0013,2026-06-30,-149.86218519544875,discretionary,28081.76495594545
USER_0013,2026-07-01,-7033.565343100878,fixed_rent,21048.199612844575
USER_0013,2026-07-01,-277.3175515473562,discretionary,20770.88206129722
USER_0013,2026-07-02,-397.98811298872585,discretionary,20372.893948308494
USER_0013,2026-07-03,-144.26684506938557,discretionary,20228.62710323911
USER_0013,2026-07-04,-381.2119239286747,discretionary,19847.415179310436
USER_0013,2026-07-05,-163.98163972665444,discretionary,19683.43353958378
USER_0013,2026-07-06,-392.8261734419672,discretionary,19290.607366141812
USER_0013,2026-07-07,-327.59311964954736,discretionary,18963.014246492265
USER_0013,2026-07-08,-221.06845035146404,discretionary,18741.9457961408
USER_0013,2026-07-09,-262.56437041853303,discretionary,18479.38142572227
USER_0013,2026-07-10,-348.3505140252771,discretionary,18131.03091169699
USER_0013,2026-07-11,-574.5635965373923,discretionary,17556.4673151596
USER_0013,2026-07-12,-199.0604870804779,discretionary,17357.40682807912
USER_0013,2026-07-13,-222.24938616336544,discretionary,17135.157441915755
USER_0013,2026-07-14,-448.8497510628203,discretionary,16686.307690852937
USER_0013,2026-07-15,-290.9039242769741,discretionary,16395.40376657596
USER_0013,2026-07-16,-267.476280039363,discretionary,16127.927486536597
USER_0013,2026-07-17,-200.53574162815062,discretionary,15927.391744908446
USER_0013,2026-07-18,-485.4145378936377,discretionary,15441.977207014808
USER_0013,2026-07-19,-200.10122999249705,discretionary,15241.875977022311
USER_0013,2026-07-20,-443.02105905391306,discretionary,14798.854917968398
USER_0013,2026-07-21,-179.84491163060252,discretionary,14619.010006337796
USER_0013,2026-07-22,-171.28632258796569,discretionary,14447.72368374983
USER_0013,2026-07-23,-311.48808680559017,discretionary,14136.23559694424
USER_0013,2026-07-24,-109.53007613751589,discretionary,14026.705520806723
USER_0013,2026-07-25,-255.12349543902994,discretionary,13771.582025367694
USER_0013,2026-07-26,-187.5069403636825,discretionary,13584.075085004011
USER_0013,2026-07-27,-258.77927273951684,discretionary,13325.295812264494
USER_0013,2026-07-28,30000.0,income_salary,43325.29581226449
USER_0013,2026-07-28,-59.17780691164122,discretionary,43266.11800535285
USER_0013,2026-07-29,-106.8275214570489,discretionary,43159.290483895806
USER_0013,2026-07-30,-271.66739222578417,discretionary,42887.62309167002
USER_0013,2026-07-31,-221.3344761717298,discretionary,42666.28861549829
USER_0013,2026-08-01,-7033.565343100878,fixed_rent,35632.723272397416
USER_0013,2026-08-01,-307.40751059080293,discretionary,35325.31576180661
USER_0013,2026-08-02,-129.99875614701745,discretionary,35195.31700565959
USER_0013,2026-08-03,-204.72439537441426,discretionary,34990.59261028518
USER_0013,2026-08-04,-211.94197018291965,discretionary,34778.65064010226
USER_0013,2026-08-05,-489.8998716896263,discretionary,34288.75076841264
USER_0013,2026-08-06,-430.18157760944774,discretionary,33858.569190803195
USER_0013,2026-08-07,-202.97842749104257,discretionary,33655.59076331215
USER_0013,2026-08-08,-180.58978580797094,discretionary,33475.00097750418
USER_0013,2026-08-09,-501.9416785186342,discretionary,32973.05929898555
USER_0013,2026-08-10,-314.9615178793267,discretionary,32658.097781106222
USER_0013,2026-08-11,-164.72618468725494,discretionary,32493.37159641897
USER_0013,2026-08-12,-979.204653196949,discretionary,31514.16694322202
USER_0013,2026-08-13,-464.6449414275924,discretionary,31049.522001794427
USER_0013,2026-08-14,-184.6083039383047,discretionary,30864.913697856122
USER_0013,2026-08-15,-468.2260042228345,discretionary,30396.68769363329
USER_0013,2026-08-16,-300.9943247791374,discretionary,30095.69336885415
USER_0013,2026-08-17,-919.9815590141565,discretionary,29175.711809839995
USER_0013,2026-08-18,-230.78951462497434,discretionary,28944.92229521502
USER_0013,2026-08-19,-357.4557193203792,discretionary,28587.46657589464
USER_0013,2026-08-20,-762.8677147499998,discretionary,27824.59886114464
USER_0013,2026-08-21,-157.76507551620952,discretionary,27666.83378562843
USER_0013,2026-08-22,-277.6532770012845,discretionary,27389.180508627145
USER_0013,2026-08-23,-274.6387606986212,discretionary,27114.541747928524
USER_0013,2026-08-24,-547.6128474374414,discretionary,26566.928900491082
USER_0013,2026-08-25,-203.5951843185489,discretionary,26363.333716172532
USER_0013,2026-08-26,-338.29947010333257,discretionary,26025.0342460692
USER_0013,2026-08-27,-342.5364620626452,discretionary,25682.497784006555
USER_0013,2026-08-28,30000.0,income_salary,55682.497784006555
USER_0013,2026-08-28,-111.34132128297311,discretionary,55571.15646272358
USER_0013,2026-08-29,-414.06626835356906,discretionary,55157.09019437001
USER_0014,2026-06-01,-247.82948897330715,discretionary,4752.170511026693
USER_0014,2026-06-02,-157.34095676432696,discretionary,4594.829554262366
USER_0014,2026-06-03,-354.2170505092065,discretionary,4240.61250375316
USER_0014,2026-06-04,-262.9884043983817,discretionary,3977.6240993547785
USER_0014,2026-06-05,-265.0536304017615,discretionary,3712.570468953017
USER_0014,2026-06-06,-204.8991446506259,discretionary,3507.671324302391
USER_0014,2026-06-07,-260.43200974768,discretionary,3247.239314554711
USER_0014,2026-06-08,-448.96028097574066,discretionary,2798.2790335789705
USER_0014,2026-06-09,-135.14915492196678,discretionary,2663.1298786570037
USER_0014,2026-06-10,-119.17195592615006,discretionary,2543.9579227308536
USER_0014,2026-06-11,-263.62711000418267,discretionary,2280.330812726671
USER_0014,2026-06-12,-427.20598441584593,discretionary,1853.124828310825
USER_0014,2026-06-13,-229.82329138635083,discretionary,1623.3015369244742
USER_0014,2026-06-14,-180.68506417058444,discretionary,1442.6164727538899
USER_0014,2026-06-15,-300.41489773089893,discretionary,1142.201575022991
USER_0014,2026-06-16,-542.9936305007504,discretionary,599.2079445222405
USER_0014,2026-06-17,-168.2867756929017,discretionary,430.9211688293388
USER_0014,2026-06-18,-355.63811607082886,discretionary,75.28305275850994
USER_0014,2026-06-19,-153.37451656536703,discretionary,-78.09146380685709
USER_0014,2026-06-20,-327.9582370636019,discretionary,-406.049700870459
USER_0014,2026-06-21,-701.5114357282307,discretionary,-1107.5611365986897
USER_0014,2026-06-22,-181.1284960278121,discretionary,-1288.6896326265019
USER_0014,2026-06-23,-300.962921287026,discretionary,-1589.6525539135278
USER_0014,2026-06-24,-781.0666776670303,discretionary,-2370.719231580558
USER_0014,2026-06-25,-146.34202113139685,discretionary,-2517.0612527119547
USER_0014,2026-06-26,-92.03938127909183,discretionary,-2609.1006339910464
USER_0014,2026-06-27,-332.2474909295172,discretionary,-2941.3481249205634
USER_0014,2026-06-28,35000.0,income_salary,32058.651875079435
USER_0014,2026-06-28,-352.0171392614625,discretionary,31706.634735817974
USER_0014,2026-06-29,-283.0532582258993,discretionary,31423.581477592073
USER_0014,2026-06-30,-220.2758027582042,discretionary,31203.305674833868
USER_0014,2026-07-01,-6186.835025889851,fixed_rent,25016.470648944018
USER_0014,2026-07-01,-252.56292370163814,discretionary,24763.90772524238
USER_0014,2026-07-02,-142.43655518430285,discretionary,24621.471170058077
USER_0014,2026-07-03,-328.31995674127603,discretionary,24293.1512133168
USER_0014,2026-07-04,-47.10271560368174,discretionary,24246.048497713116
USER_0014,2026-07-05,-301.7009691578633,discretionary,23944.347528555252
USER_0014,2026-07-06,-305.0896723443122,discretionary,23639.25785621094
USER_0014,2026-07-07,-360.2244828128857,discretionary,23279.033373398055
USER_0014,2026-07-08,-183.86919647788025,discretionary,23095.164176920174
USER_0014,2026-07-09,-198.72224482962793,discretionary,22896.441932090547
USER_0014,2026-07-10,-436.24439037272987,discretionary,22460.19754171782
USER_0014,2026-07-11,-169.04816586604164,discretionary,22291.149375851775
USER_0014,2026-07-12,-270.0148029546959,discretionary,22021.13457289708
USER_0014,2026-07-13,-210.63809198816713,discretionary,21810.496480908914
USER_0014,2026-07-14,-176.07418146020365,discretionary,21634.42229944871
USER_0014,2026-07-15,-452.3878794646523,discretionary,21182.03441998406
USER_0014,2026-07-16,-144.21906490638906,discretionary,21037.81535507767
USER_0014,2026-07-17,-318.1159229704056,discretionary,20719.699432107263
USER_0014,2026-07-18,-143.6557137392025,discretionary,20576.043718368062
USER_0014,2026-07-19,-262.7339731286756,discretionary,20313.30974523939
USER_0014,2026-07-20,-102.41589532915901,discretionary,20210.89384991023
USER_0014,2026-07-21,-414.0566711178475,discretionary,19796.837178792382
USER_0014,2026-07-22,-124.33820563024749,discretionary,19672.498973162135
USER_0014,2026-07-23,-227.43994938623072,discretionary,19445.059023775906
USER_0014,2026-07-24,-111.66515794467219,discretionary,19333.393865831233
USER_0014,2026-07-25,-173.4818050661318,discretionary,19159.912060765102
USER_0014,2026-07-26,-108.88815205863476,discretionary,19051.023908706466
USER_0014,2026-07-27,-233.4756141523595,discretionary,18817.548294554104
USER_0014,2026-07-28,35000.0,income_salary,53817.5482945541
USER_0014,2026-07-28,-367.5864644655171,discretionary,53449.961830088585
USER_0014,2026-07-29,-185.5089953910469,discretionary,53264.452834697535
USER_0014,2026-07-30,-326.99530357785284,discretionary,52937.45753111968
USER_0014,2026-07-31,-556.3468031770813,discretionary,52381.1107279426
USER_0014,2026-08-01,-6186.835025889851,fixed_rent,46194.27570205275
USER_0014,2026-08-01,-232.35167596861598,discretionary,45961.92402608413
USER_0014,2026-08-02,-149.60128002807897,discretionary,45812.32274605605
USER_0014,2026-08-03,-288.89783127889314,discretionary,45523.42491477716
USER_0014,2026-08-04,-196.0809878104252,discretionary,45327.343926966736
USER_0014,2026-08-05,-175.14797715352236,discretionary,45152.19594981321
USER_0014,2026-08-06,-277.424864764365,discretionary,44874.77108504885
USER_0014,2026-08-07,-198.14214458263,discretionary,44676.628940466224
USER_0014,2026-08-08,-313.6555483566707,discretionary,44362.973392109554
USER_0014,2026-08-09,-347.2419196725975,discretionary,44015.73147243696
USER_0014,2026-08-10,-154.1185146845767,discretionary,43861.61295775238
USER_0014,2026-08-11,-143.58960647096987,discretionary,43718.023351281416
USER_0014,2026-08-12,-301.2051834605377,discretionary,43416.81816782088
USER_0014,2026-08-13,-212.31233006529,discretionary,43204.50583775559
USER_0014,2026-08-14,-137.1725966937607,discretionary,43067.33324106183
USER_0014,2026-08-15,-371.3268328745866,discretionary,42696.00640818725
USER_0014,2026-08-16,-278.7528866468639,discretionary,42417.253521540384
USER_0014,2026-08-17,-297.86162687064274,discretionary,42119.391894669745
USER_0014,2026-08-18,-158.21029256896833,discretionary,41961.181602100776
USER_0014,2026-08-19,-212.73956827775868,discretionary,41748.44203382302
USER_0014,2026-08-20,-410.7680432213387,discretionary,41337.67399060168
USER_0014,2026-08-21,-159.7685314894874,discretionary,41177.9054591122
USER_0014,2026-08-22,-396.0094656059673,discretionary,40781.89599350623
USER_0014,2026-08-23,-182.03697004188726,discretionary,40599.85902346434
USER_0014,2026-08-24,-152.52752985725542,discretionary,40447.33149360709
USER_0014,2026-08-25,-325.42326270517214,discretionary,40121.908230901914
USER_0014,2026-08-26,-135.55350328457916,discretionary,39986.354727617334
USER_0014,2026-08-27,-186.7716270030757,discretionary,39799.58310061426
USER_0014,2026-08-28,35000.0,income_salary,74799.58310061425
USER_0014,2026-08-28,-168.26568439009802,discretionary,74631.31741622416
USER_0014,2026-08-29,-180.9988262842786,discretionary,74450.31858993988
USER_0015,2026-06-01,-486.34432245432606,discretionary,4513.655677545674
USER_0015,2026-06-02,-306.14256714785694,discretionary,4207.5131103978165
USER_0015,2026-06-03,-324.7340044818387,discretionary,3882.7791059159777
USER_0015,2026-06-04,-472.1868542012722,discretionary,3410.5922517147055
USER_0015,2026-06-05,-226.94319598872917,discretionary,3183.6490557259763
USER_0015,2026-06-06,-386.1233521480837,discretionary,2797.5257035778927
USER_0015,2026-06-07,-152.28394167806513,discretionary,2645.2417618998275
USER_0015,2026-06-08,-237.1526350110646,discretionary,2408.0891268887626
USER_0015,2026-06-09,-131.27982642295092,discretionary,2276.8093004658117
USER_0015,2026-06-10,-313.5653825615082,discretionary,1963.2439179043035
USER_0015,2026-06-11,-390.926417987062,discretionary,1572.3174999172415
USER_0015,2026-06-12,-215.22733889202718,discretionary,1357.0901610252145
USER_0015,2026-06-13,-392.7518052349696,discretionary,964.3383557902448
USER_0015,2026-06-14,-322.26143284662675,discretionary,642.076922943618
USER_0015,2026-06-15,-189.52419056865477,discretionary,452.5527323749632
USER_0015,2026-06-16,-530.3510767760008,discretionary,-77.79834440103758
USER_0015,2026-06-17,-294.4792967210063,discretionary,-372.27764112204386
USER_0015,2026-06-18,-161.7867488664292,discretionary,-534.0643899884731
USER_0015,2026-06-19,-279.30217216899297,discretionary,-813.366562157466
USER_0015,2026-06-20,-216.27789343926946,discretionary,-1029.6444555967355
USER_0015,2026-06-21,-338.4147146529323,discretionary,-1368.0591702496677
USER_0015,2026-06-22,-170.65003999883078,discretionary,-1538.7092102484985
USER_0015,2026-06-23,-141.2419567280137,discretionary,-1679.9511669765122
USER_0015,2026-06-24,-288.11903384606615,discretionary,-1968.0702008225785
