user_id,timestamp,category,amount,balance,days_to_payday,fixed_due_in_7d,is_weekend
USER_0031,2026-06-04,food_daily,-353.36,3652.9453904321417,24,0,0
USER_0031,2026-06-05,utilities,-1756.65,1896.2968541398577,23,0,0
USER_0031,2026-06-05,food_daily,-277.84,1618.45941995969,23,0,0
USER_0031,2026-06-06,food_daily,-228.71,1389.748566822872,22,0,1
USER_0031,2026-06-06,entertainment,-1519.46,-129.70690296357066,22,0,1
USER_0031,2026-06-07,food_daily,-291.08,-420.79112366497156,21,0,1
USER_0031,2026-06-07,entertainment,-519.88,-940.6665689448378,21,0,1
USER_0031,2026-06-08,food_daily,-359.28,-1299.9445593110738,20,0,0
USER_0031,2026-06-09,food_daily,-355.73,-1655.6759900756108,19,0,0
USER_0031,2026-06-10,food_daily,-300.67,-1956.3500554290067,18,0,0
USER_0031,2026-06-11,food_daily,-373.6,-2329.95094463353,17,0,0
USER_0031,2026-06-12,food_daily,-357.81,-2687.7589878920744,16,0,0
USER_0031,2026-06-13,food_daily,-280.64,-2968.4014025266733,15,0,1
USER_0031,2026-06-13,entertainment,-1420.07,-4388.474313446066,15,0,1
USER_0031,2026-06-14,food_daily,-375.29,-4763.768086929703,14,0,1
USER_0031,2026-06-14,entertainment,-863.46,-5627.225534881358,14,0,1
USER_0031,2026-06-15,food_daily,-390.4,-6017.630117844451,13,0,0
USER_0031,2026-06-16,food_daily,-426.59,-6444.224608252868,12,0,0
USER_0031,2026-06-17,food_daily,-391.32,-6835.543389282335,11,0,0
USER_0031,2026-06-18,food_daily,-296.58,-7132.123913878013,10,0,0
USER_0031,2026-06-19,food_daily,-341.44,-7473.558916942179,9,0,0
USER_0031,2026-06-20,food_daily,-324.69,-7798.245533809815,8,0,1
USER_0031,2026-06-21,food_daily,-165.6,-7963.849198483422,7,0,1
USER_0031,2026-06-22,food_daily,-359.83,-8323.676244072916,6,0,0
USER_0031,2026-06-23,food_daily,-326.51,-8650.185760212804,5,0,0
USER_0031,2026-06-24,food_daily,-349.21,-8999.399442242006,4,0,0
USER_0031,2026-06-25,food_daily,-369.3,-9368.702267631581,3,1,0
USER_0031,2026-06-26,food_daily,-227.65,-9596.350578395404,2,1,0
USER_0031,2026-06-27,food_daily,-378.12,-9974.467742104838,1,1,1
USER_0031,2026-06-27,entertainment,-1641.29,-11615.754194235586,1,1,1
USER_0031,2026-06-28,salary,36000.0,24384.245805764414,0,1,1
USER_0031,2026-06-28,food_daily,-353.06,24031.187132490526,0,1,1
USER_0031,2026-06-29,food_daily,-284.83,23746.35288408318,29,1,0
USER_0031,2026-06-30,food_daily,-413.13,23333.224003409112,28,1,0
USER_0031,2026-07-01,rent,-5973.720637151682,17359.503366257428,27,1,0
USER_0031,2026-07-01,food_daily,-288.49,17071.009086123067,27,1,0
USER_0031,2026-07-02,food_daily,-285.73,16785.280872841082,26,1,0
USER_0031,2026-07-03,food_daily,-330.25,16455.033959581586,25,0,0
USER_0031,2026-07-04,food_daily,-349.79,16105.239895810613,24,0,1
USER_0031,2026-07-04,entertainment,-447.23,15658.010634029655,24,0,1
USER_0031,2026-07-05,utilities,-1678.0,13980.011817374547,23,0,1
USER_0031,2026-07-05,food_daily,-231.34,13748.674212205357,23,0,1
USER_0031,2026-07-05,entertainment,-434.79,13313.880523277816,23,0,1
USER_0031,2026-07-06,food_daily,-290.62,13023.258626579704,22,0,0
USER_0031,2026-07-07,food_daily,-428.1,12595.162687944672,21,0,0
USER_0031,2026-07-08,food_daily,-409.86,12185.298539958929,20,0,0
USER_0031,2026-07-09,food_daily,-348.72,11836.579120417966,19,0,0
USER_0031,2026-07-10,food_daily,-329.34,11507.237168024123,18,0,0
USER_0031,2026-07-11,food_daily,-245.24,11261.996075571084,17,0,1
USER_0031,2026-07-11,entertainment,-499.53,10762.464203384221,17,0,1
USER_0031,2026-07-12,food_daily,-331.89,10430.569208296838,16,0,1
USER_0031,2026-07-13,food_daily,-274.65,10155.924131341068,15,0,0
USER_0031,2026-07-14,food_daily,-383.49,9772.43654588303,14,0,0
USER_0031,2026-07-15,food_daily,-361.88,9410.559107893327,13,0,0
USER_0031,2026-07-16,food_daily,-367.31,9043.247313638978,12,0,0
USER_0031,2026-07-17,food_daily,-365.39,8677.860711050826,11,0,0
USER_0031,2026-07-18,food_daily,-462.18,8215.6790475363,10,0,1
USER_0031,2026-07-18,entertainment,-699.22,7516.454229715966,10,0,1
USER_0031,2026-07-19,food_daily,-238.67,7277.780467144747,9,0,1
USER_0031,2026-07-19,entertainment,-677.37,6600.409704156884,9,0,1
USER_0031,2026-07-20,food_daily,-300.76,6299.647939217431,8,0,0
USER_0031,2026-07-21,food_daily,-379.81,5919.8358155104515,7,0,0
USER_0031,2026-07-22,food_daily,-229.56,5690.279082867105,6,0,0
USER_0031,2026-07-23,food_daily,-388.64,5301.634857555138,5,0,0
USER_0031,2026-07-24,food_daily,-283.77,5017.866659464844,4,0,0
USER_0031,2026-07-25,food_daily,-347.22,4670.646116958073,3,1,1
USER_0031,2026-07-25,entertainment,-1598.16,3072.487310307159,3,1,1
USER_0031,2026-07-26,food_daily,-303.45,2769.0402131327874,2,1,1
USER_0031,2026-07-26,entertainment,-1095.29,1673.7515258337735,2,1,1
USER_0031,2026-07-27,food_daily,-380.0,1293.7563711515309,1,1,0
USER_0031,2026-07-28,salary,36000.0,37293.75637115153,0,1,0
USER_0031,2026-07-28,food_daily,-355.15,36938.604263659196,0,1,0
USER_0031,2026-07-29,food_daily,-310.41,36628.19479352143,29,1,0
USER_0031,2026-07-30,food_daily,-260.7,36367.4934187984,28,1,0
USER_0031,2026-07-31,food_daily,-356.33,36011.168256297235,27,1,0
USER_0031,2026-08-01,rent,-5973.720637151682,30037.447619145554,27,1,1
USER_0031,2026-08-01,food_daily,-236.1,29801.349666702794,27,1,1
USER_0031,2026-08-02,food_daily,-369.79,29431.555173698474,26,1,1
USER_0031,2026-08-03,food_daily,-261.73,29169.828871700985,25,0,0
USER_0031,2026-08-04,food_daily,-385.83,28784.002469112667,24,0,0
USER_0031,2026-08-05,utilities,-1164.76,27619.247251750247,23,0,0
USER_0031,2026-08-05,food_daily,-351.12,27268.123169496987,23,0,0
USER_0031,2026-08-06,food_daily,-410.14,26857.9845123569,22,0,0
USER_0031,2026-08-07,food_daily,-345.59,26512.394423718335,21,0,0
USER_0031,2026-08-08,food_daily,-375.84,26136.55819377143,20,0,1
USER_0031,2026-08-08,entertainment,-905.37,25231.192471160513,20,0,1
USER_0031,2026-08-09,food_daily,-193.56,25037.637143925156,19,0,1
USER_0031,2026-08-09,entertainment,-821.37,24216.263294117405,19,0,1
USER_0031,2026-08-10,food_daily,-321.99,23894.27660500168,18,0,0
USER_0031,2026-08-11,food_daily,-316.06,23578.214240062694,17,0,0
USER_0031,2026-08-12,food_daily,-377.87,23200.341339266313,16,0,0
USER_0031,2026-08-13,food_daily,-282.08,22918.26410312371,15,0,0
USER_0031,2026-08-14,food_daily,-287.52,22630.745206692183,14,0,0
USER_0031,2026-08-15,food_daily,-444.29,22186.45127956615,13,0,1
USER_0031,2026-08-15,entertainment,-622.13,21564.321092772698,13,0,1
USER_0031,2026-08-16,food_daily,-439.78,21124.536379237117,12,0,1
USER_0031,2026-08-16,entertainment,-1273.28,19851.25599931233,12,0,1
USER_0031,2026-08-17,food_daily,-321.89,19529.363107240446,11,0,0
USER_0031,2026-08-18,food_daily,-369.44,19159.9236876476,10,0,0
USER_0031,2026-08-19,food_daily,-314.66,18845.264915868884,9,0,0
USER_0031,2026-08-20,food_daily,-321.9,18523.36035322259,8,0,0
USER_0031,2026-08-21,food_daily,-382.84,18140.51569071722,7,0,0
USER_0031,2026-08-22,food_daily,-409.1,17731.419298696055,6,0,1
USER_0031,2026-08-22,entertainment,-431.14,17300.284075978812,6,0,1
USER_0031,2026-08-23,food_daily,-249.27,17051.01087041397,5,0,1
USER_0031,2026-08-24,food_daily,-329.83,16721.183005803643,4,0,0
USER_0031,2026-08-25,food_daily,-425.45,16295.732839992734,3,1,0
USER_0031,2026-08-26,food_daily,-331.04,15964.695709957918,2,1,0
USER_0031,2026-08-27,food_daily,-291.25,15673.446313069662,1,1,0
USER_0031,2026-08-28,salary,36000.0,51673.44631306966,0,1,0
USER_0031,2026-08-28,food_daily,-403.35,51270.09834929211,0,1,0
USER_0031,2026-08-29,food_daily,-349.21,50920.892214255895,29,1,1
USER_0032,2026-06-01,food_daily,-311.08,4688.918407982458,27,1,0
USER_0032,2026-06-02,food_daily,-356.96,4331.960664836185,26,1,0
USER_0032,2026-06-03,food_daily,-374.89,3957.0753653656266,25,0,0
USER_0032,2026-06-04,food_daily,-313.74,3643.33198376306,24,0,0
USER_0032,2026-06-05,utilities,-1285.09,2358.241787233877,23,0,0
USER_0032,2026-06-05,food_daily,-356.05,2002.1885159449905,23,0,0
USER_0032,2026-06-06,food_daily,-444.48,1557.7035336600136,22,0,1
USER_0032,2026-06-07,food_daily,-338.33,1219.3752416032407,21,0,1
USER_0032,2026-06-08,food_daily,-308.57,910.8006047932308,20,0,0
USER_0032,2026-06-09,food_daily,-403.25,507.54975334174867,19,0,0
USER_0032,2026-06-10,food_daily,-292.67,214.8825439432336,18,0,0
USER_0032,2026-06-11,food_daily,-235.68,-20.79967704783644,17,0,0
USER_0032,2026-06-12,food_daily,-347.4,-368.2000526631208,16,0,0
USER_0032,2026-06-13,food_daily,-427.93,-796.1315149627414,15,0,1
USER_0032,2026-06-13,entertainment,-587.83,-1383.9608200730709,15,0,1
USER_0032,2026-06-14,food_daily,-331.65,-1715.6069991653649,14,0,1
USER_0032,2026-06-14,entertainment,-1422.63,-3138.237855673204,14,0,1
USER_0032,2026-06-15,food_daily,-352.12,-3490.3574716538187,13,0,0
USER_0032,2026-06-16,food_daily,-329.3,-3819.6600710749585,12,0,0
USER_0032,2026-06-17,food_daily,-339.59,-4159.2527818348435,11,0,0
USER_0032,2026-06-18,food_daily,-311.22,-4470.4706858999925,10,0,0
USER_0032,2026-06-19,food_daily,-264.18,-4734.655071296211,9,0,0
USER_0032,2026-06-20,food_daily,-344.29,-5078.948416177552,8,0,1
USER_0032,2026-06-21,food_daily,-301.58,-5380.5306905992475,7,0,1
USER_0032,2026-06-21,entertainment,-1080.76,-6461.288619877848,7,0,1
USER_0032,2026-06-22,food_daily,-413.66,-6874.948866698837,6,0,0
USER_0032,2026-06-23,food_daily,-319.81,-7194.757859747661,5,0,0
USER_0032,2026-06-24,food_daily,-363.8,-7558.558555290598,4,0,0
USER_0032,2026-06-25,food_daily,-390.52,-7949.080410684888,3,1,0
USER_0032,2026-06-26,food_daily,-412.52,-8361.600587227684,2,1,0
USER_0032,2026-06-27,food_daily,-310.77,-8672.37367396808,1,1,1
USER_0032,2026-06-27,entertainment,-766.64,-9439.017606604153,1,1,1
USER_0032,2026-06-28,salary,28000.0,18560.982393395847,0,1,1
USER_0032,2026-06-28,food_daily,-425.03,18135.95360589728,0,1,1
USER_0032,2026-06-28,entertainment,-504.06,17631.898264952775,0,1,1
USER_0032,2026-06-29,food_daily,-330.83,17301.065648754444,29,1,0
USER_0032,2026-06-30,food_daily,-370.33,16930.74027391823,28,1,0
USER_0032,2026-07-01,rent,-8427.882309794764,8502.857964123465,27,1,0
USER_0032,2026-07-01,food_daily,-376.05,8126.809831770936,27,1,0
USER_0032,2026-07-02,food_daily,-362.2,7764.609775407466,26,1,0
USER_0032,2026-07-03,food_daily,-397.42,7367.1919328594795,25,0,0
USER_0032,2026-07-04,food_daily,-361.06,7006.136783235996,24,0,1
USER_0032,2026-07-05,utilities,-1135.8,5870.332407592233,23,0,1
USER_0032,2026-07-05,food_daily,-384.56,5485.769853607152,23,0,1
USER_0032,2026-07-05,entertainment,-1543.63,3942.1396971526515,23,0,1
USER_0032,2026-07-06,food_daily,-301.63,3640.5135639775117,22,0,0
USER_0032,2026-07-07,food_daily,-323.03,3317.485146146616,21,0,0
USER_0032,2026-07-08,food_daily,-330.16,2987.3221113974873,20,0,0
USER_0032,2026-07-09,food_daily,-368.59,2618.7306629979853,19,0,0
USER_0032,2026-07-10,food_daily,-370.35,2248.3825618663504,18,0,0
USER_0032,2026-07-11,food_daily,-258.32,1990.0588454149809,17,0,1
USER_0032,2026-07-11,entertainment,-558.19,1431.8673115427005,17,0,1
USER_0032,2026-07-12,food_daily,-419.36,1012.5034122098498,16,0,1
USER_0032,2026-07-12,entertainment,-1569.1,-556.5939701773448,16,0,1
USER_0032,2026-07-13,food_daily,-277.46,-834.0494927223756,15,0,0
USER_0032,2026-07-14,food_daily,-405.48,-1239.5269846688093,14,0,0
USER_0032,2026-07-15,food_daily,-359.06,-1598.5874742715862,13,0,0
USER_0032,2026-07-16,food_daily,-356.98,-1955.5658035796891,12,0,0
USER_0032,2026-07-17,food_daily,-281.42,-2236.9852782062876,11,0,0
USER_0032,2026-07-18,food_daily,-334.32,-2571.303969609197,10,0,1
USER_0032,2026-07-18,entertainment,-1034.73,-3606.03363704991,10,0,1
USER_0032,2026-07-19,food_daily,-361.3,-3967.3293464855024,9,0,1
USER_0032,2026-07-20,food_daily,-291.7,-4259.034223657861,8,0,0
USER_0032,2026-07-21,food_daily,-448.32,-4707.350250132859,7,0,0
USER_0032,2026-07-22,food_daily,-297.75,-5005.096710039582,6,0,0
USER_0032,2026-07-23,food_daily,-382.23,-5387.323834109229,5,0,0
USER_0032,2026-07-24,food_daily,-326.69,-5714.018008930278,4,0,0
USER_0032,2026-07-25,food_daily,-217.62,-5931.633275702159,3,1,1
USER_0032,2026-07-26,food_daily,-292.57,-6224.207212875118,2,1,1
USER_0032,2026-07-26,entertainment,-1511.62,-7735.830314991136,2,1,1
USER_0032,2026-07-27,food_daily,-397.4,-8133.230553625792,1,1,0
USER_0032,2026-07-28,salary,28000.0,19866.76944637421,0,1,0
USER_0032,2026-07-28,food_daily,-359.47,19507.301286898208,0,1,0
USER_0032,2026-07-29,food_daily,-398.45,19108.85448182879,29,1,0
USER_0032,2026-07-30,food_daily,-448.81,18660.04238492764,28,1,0
USER_0032,2026-07-31,food_daily,-400.26,18259.778399956438,27,1,0
USER_0032,2026-08-01,rent,-8427.882309794764,9831.896090161674,27,1,1
USER_0032,2026-08-01,food_daily,-434.68,9397.22096493576,27,1,1
USER_0032,2026-08-01,entertainment,-782.46,8614.756221655889,27,1,1
USER_0032,2026-08-02,food_daily,-186.68,8428.072066571707,26,1,1
USER_0032,2026-08-02,entertainment,-612.75,7815.323657797072,26,1,1
USER_0032,2026-08-03,food_daily,-318.01,7497.3104728043,25,0,0
USER_0032,2026-08-04,food_daily,-410.58,7086.728690377973,24,0,0
USER_0032,2026-08-05,utilities,-1090.11,5996.623136796603,23,0,0
USER_0032,2026-08-05,food_daily,-378.51,5618.110282787719,23,0,0
USER_0032,2026-08-06,food_daily,-235.23,5382.876378912601,22,0,0
USER_0032,2026-08-07,food_daily,-387.88,4995.0005353472525,21,0,0
USER_0032,2026-08-08,food_daily,-391.29,4603.71176933752,20,0,1
USER_0032,2026-08-08,entertainment,-1176.43,3427.2863091394715,20,0,1
USER_0032,2026-08-09,food_daily,-442.26,2985.0251939549116,19,0,1
USER_0032,2026-08-09,entertainment,-755.72,2229.3086792207823,19,0,1
USER_0032,2026-08-10,food_daily,-441.64,1787.670583440775,18,0,0
USER_0032,2026-08-11,food_daily,-238.59,1549.07890147687,17,0,0
USER_0032,2026-08-12,food_daily,-391.66,1157.4177470544007,16,0,0
USER_0032,2026-08-13,food_daily,-365.75,791.6685396773476,15,0,0
USER_0032,2026-08-14,food_daily,-323.69,467.98251378295157,14,0,0
USER_0032,2026-08-15,food_daily,-318.06,149.92224459259285,13,0,1
USER_0032,2026-08-16,food_daily,-407.4,-257.4792747240921,12,0,1
USER_0032,2026-08-17,food_daily,-305.58,-563.0634993796273,11,0,0
USER_0032,2026-08-18,food_daily,-395.82,-958.8803218153374,10,0,0
USER_0032,2026-08-19,food_daily,-370.28,-1329.1638248816514,9,0,0
USER_0032,2026-08-20,food_daily,-383.92,-1713.0867960466735,8,0,0
USER_0032,2026-08-21,food_daily,-328.81,-2041.8922187883734,7,0,0
USER_0032,2026-08-22,food_daily,-307.65,-2349.546049442742,6,0,1
USER_0032,2026-08-23,food_daily,-270.67,-2620.2152395077405,5,0,1
USER_0032,2026-08-23,entertainment,-573.6,-3193.8165873486746,5,0,1
USER_0032,2026-08-24,food_daily,-336.39,-3530.2061421838735,4,0,0
USER_0032,2026-08-25,food_daily,-238.51,-3768.721027604904,3,1,0
USER_0032,2026-08-26,food_daily,-303.32,-4072.0407874839957,2,1,0
USER_0032,2026-08-27,food_daily,-235.39,-4307.429187926939,1,1,0
USER_0032,2026-08-28,salary,28000.0,23692.57081207306,0,1,0
USER_0032,2026-08-28,food_daily,-262.94,23429.635772176982,0,1,0
USER_0032,2026-08-29,food_daily,-392.37,23037.26643003833,29,1,1
USER_0033,2026-06-01,food_daily,-332.36,4667.638356154525,27,1,0
USER_0033,2026-06-02,food_daily,-363.0,4304.633451756944,26,1,0
USER_0033,2026-06-03,food_daily,-326.67,3977.964421813917,25,0,0
USER_0033,2026-06-04,food_daily,-333.46,3644.5002657547698,24,0,0
USER_0033,2026-06-05,utilities,-1085.96,2558.5406829829562,23,0,0
USER_0033,2026-06-05,food_daily,-286.12,2272.4208576853257,23,0,0
USER_0033,2026-06-06,food_daily,-346.77,1925.653678671618,22,0,1
USER_0033,2026-06-07,food_daily,-310.24,1615.4111717992337,21,0,1
USER_0033,2026-06-08,food_daily,-414.43,1200.9850168413498,20,0,0
USER_0033,2026-06-09,food_daily,-286.49,914.4971713817498,19,0,0
USER_0033,2026-06-10,food_daily,-236.73,677.7671114089985,18,0,0
USER_0033,2026-06-11,food_daily,-400.85,276.9172883045876,17,0,0
USER_0033,2026-06-12,food_daily,-371.39,-94.47569174431936,16,0,0
USER_0033,2026-06-13,food_daily,-364.11,-458.58537042799304,15,0,1
USER_0033,2026-06-14,food_daily,-397.67,-856.2513336412885,14,0,1
USER_0033,2026-06-15,food_daily,-316.03,-1172.2773728250158,13,0,0
USER_0033,2026-06-16,food_daily,-246.21,-1418.4843793316497,12,0,0
USER_0033,2026-06-17,food_daily,-376.06,-1794.5440965100865,11,0,0
USER_0033,2026-06-18,food_daily,-213.24,-2007.7819558764106,10,0,0
USER_0033,2026-06-19,food_daily,-388.14,-2395.9252114989745,9,0,0
USER_0033,2026-06-20,food_daily,-289.69,-2685.6114234785814,8,0,1
USER_0033,2026-06-21,food_daily,-364.87,-3050.4854166911005,7,0,1
USER_0033,2026-06-21,entertainment,-1349.96,-4400.441794762544,7,0,1
USER_0033,2026-06-22,food_daily,-285.46,-4685.9025737397005,6,0,0
USER_0033,2026-06-23,food_daily,-278.6,-4964.501381967441,5,0,0
USER_0033,2026-06-24,food_daily,-418.02,-5382.523319689624,4,0,0
USER_0033,2026-06-25,food_daily,-307.79,-5690.313634136985,3,1,0
USER_0033,2026-06-26,food_daily,-290.42,-5980.735999433858,2,1,0
USER_0033,2026-06-27,food_daily,-336.44,-6317.174577148138,1,1,1
USER_0033,2026-06-27,entertainment,-1739.31,-8056.485830955407,1,1,1
USER_0033,2026-06-28,salary,36000.0,27943.514169044593,0,1,1
USER_0033,2026-06-28,food_daily,-365.96,27577.553046760953,0,1,1
USER_0033,2026-06-28,entertainment,-1447.87,26129.68349784952,0,1,1
USER_0033,2026-06-29,food_daily,-293.6,25836.07932295478,29,1,0
USER_0033,2026-06-30,food_daily,-438.46,25397.614477929023,28,1,0
USER_0033,2026-07-01,rent,-6524.282945696898,18873.331532232125,27,1,0
USER_0033,2026-07-01,debt_emi,-4500.0,14373.331532232125,27,1,0
USER_0033,2026-07-01,food_daily,-336.25,14037.07841485443,27,1,0
USER_0033,2026-07-02,food_daily,-320.8,13716.278721441346,26,1,0
USER_0033,2026-07-03,food_daily,-430.8,13285.480453086915,25,0,0
USER_0033,2026-07-04,food_daily,-368.28,12917.204918372687,24,0,1
USER_0033,2026-07-05,utilities,-1481.53,11435.675397039715,23,0,1
USER_0033,2026-07-05,food_daily,-300.94,11134.737357262373,23,0,1
USER_0033,2026-07-05,entertainment,-807.3,10327.44031490381,23,0,1
USER_0033,2026-07-06,food_daily,-297.36,10030.077810120136,22,0,0
USER_0033,2026-07-07,food_daily,-460.19,9569.884412648002,21,0,0
USER_0033,2026-07-08,food_daily,-423.4,9146.4860732514,20,0,0
USER_0033,2026-07-09,food_daily,-422.37,8724.111603243124,19,0,0
USER_0033,2026-07-10,food_daily,-326.67,8397.44198361654,18,0,0
USER_0033,2026-07-11,food_daily,-417.75,7979.696414015653,17,0,1
USER_0033,2026-07-12,food_daily,-344.12,7635.574000084101,16,0,1
USER_0033,2026-07-13,food_daily,-355.79,7279.787564613131,15,0,0
USER_0033,2026-07-14,food_daily,-360.15,6919.634504920732,14,0,0
USER_0033,2026-07-15,food_daily,-413.9,6505.739117061929,13,0,0
USER_0033,2026-07-16,food_daily,-365.91,6139.832137324188,12,0,0
USER_0033,2026-07-17,food_daily,-373.58,5766.24720886429,11,0,0
USER_0033,2026-07-18,food_daily,-488.99,5277.253603526115,10,0,1
USER_0033,2026-07-19,food_daily,-408.3,4868.952053687866,9,0,1
USER_0033,2026-07-19,entertainment,-1038.42,3830.530569848039,9,0,1
USER_0033,2026-07-20,food_daily,-343.62,3486.906626780649,8,0,0
USER_0033,2026-07-21,food_daily,-390.08,3096.82304043702,7,0,0
USER_0033,2026-07-22,food_daily,-281.72,2815.104724332242,6,0,0
USER_0033,2026-07-23,food_daily,-445.8,2369.3070781400115,5,0,0
USER_0033,2026-07-24,food_daily,-400.5,1968.8078578555205,4,0,0
USER_0033,2026-07-25,food_daily,-307.25,1661.5545299206606,3,1,1
USER_0033,2026-07-25,entertainment,-545.43,1116.127577816068,3,1,1
USER_0033,2026-07-26,food_daily,-206.9,909.230747456056,2,1,1
USER_0033,2026-07-26,entertainment,-1585.52,-676.293069186891,2,1,1
USER_0033,2026-07-27,food_daily,-335.09,-1011.3864753782691,1,1,0
USER_0033,2026-07-28,salary,36000.0,34988.61352462173,0,1,0
USER_0033,2026-07-28,food_daily,-273.4,34715.20974771348,0,1,0
USER_0033,2026-07-29,food_daily,-301.31,34413.90158197439,29,1,0
USER_0033,2026-07-30,food_daily,-260.98,34152.92566297083,28,1,0
USER_0033,2026-07-31,food_daily,-293.72,33859.20152529274,27,1,0
USER_0033,2026-08-01,rent,-6524.282945696898,27334.91857959584,27,1,1
USER_0033,2026-08-01,debt_emi,-4500.0,22834.91857959584,27,1,1
USER_0033,2026-08-01,food_daily,-321.0,22513.917362772234,27,1,1
USER_0033,2026-08-02,food_daily,-331.16,22182.75403184386,26,1,1
USER_0033,2026-08-02,entertainment,-1429.77,20752.988452077756,26,1,1
USER_0033,2026-08-03,food_daily,-337.55,20415.436401139992,25,0,0
USER_0033,2026-08-04,food_daily,-369.1,20046.33372417571,24,0,0
USER_0033,2026-08-05,utilities,-1057.31,18989.023455601116,23,0,0
USER_0033,2026-08-05,food_daily,-262.88,18726.14374007317,23,0,0
USER_0033,2026-08-06,food_daily,-350.77,18375.376519352696,22,0,0
USER_0033,2026-08-07,food_daily,-322.78,18052.60024384899,21,0,0
USER_0033,2026-08-08,food_daily,-383.15,17669.4461121525,20,0,1
USER_0033,2026-08-09,food_daily,-304.27,17365.180939041376,19,0,1
USER_0033,2026-08-10,food_daily,-358.29,17006.889519849272,18,0,0
USER_0033,2026-08-11,food_daily,-352.36,16654.526081185068,17,0,0
USER_0033,2026-08-12,food_daily,-415.01,16239.517196861834,16,0,0
USER_0033,2026-08-13,food_daily,-367.54,15871.973402527245,15,0,0
USER_0033,2026-08-14,food_daily,-363.69,15508.278659951235,14,0,0
USER_0033,2026-08-15,food_daily,-418.6,15089.682966339353,13,0,1
USER_0033,2026-08-15,entertainment,-484.38,14605.298363871538,13,0,1
USER_0033,2026-08-16,food_daily,-441.66,14163.638754151852,12,0,1
USER_0033,2026-08-16,entertainment,-1585.08,12578.557178139765,12,0,1
USER_0033,2026-08-17,food_daily,-309.21,12269.345330549406,11,0,0
USER_0033,2026-08-18,food_daily,-334.21,11935.135840858151,10,0,0
USER_0033,2026-08-19,food_daily,-378.82,11556.320339210632,9,0,0
USER_0033,2026-08-20,food_daily,-279.52,11276.803183566093,8,0,0
USER_0033,2026-08-21,food_daily,-414.55,10862.255610622196,7,0,0
USER_0033,2026-08-22,food_daily,-417.09,10445.162181466374,6,0,1
USER_0033,2026-08-23,food_daily,-385.67,10059.49217281859,5,0,1
USER_0033,2026-08-24,food_daily,-354.59,9704.90337497241,4,0,0
USER_0033,2026-08-25,food_daily,-365.61,9339.291749590959,3,1,0
USER_0033,2026-08-26,food_daily,-269.02,9070.271263357685,2,1,0
USER_0033,2026-08-27,food_daily,-452.41,8617.858291668701,1,1,0
USER_0033,2026-08-28,salary,36000.0,44617.8582916687,0,1,0
USER_0033,2026-08-28,food_daily,-260.25,44357.61322021456,0,1,0
USER_0033,2026-08-29,food_daily,-402.54,43955.07053597699,29,1,1
USER_0034,2026-06-01,food_daily,-250.91,4749.092385920155,27,1,0
USER_0034,2026-06-02,food_daily,-271.98,4477.110173798626,26,1,0
USER_0034,2026-06-03,food_daily,-323.73,4153.384625933846,25,0,0
USER_0034,2026-06-04,food_daily,-393.81,3759.577547017398,24,0,0
USER_0034,2026-06-05,utilities,-1463.78,2295.7936808640507,23,0,0
USER_0034,2026-06-05,food_daily,-292.31,2003.4841792712702,23,0,0
USER_0034,2026-06-06,food_daily,-382.79,1620.6923661784556,22,0,1
USER_0034,2026-06-07,food_daily,-455.84,1164.8550716331652,21,0,1
USER_0034,2026-06-07,entertainment,-406.45,758.4055563113807,21,0,1
USER_0034,2026-06-08,food_daily,-322.71,435.6937786722309,20,0,0
USER_0034,2026-06-09,food_daily,-336.88,98.81268484191799,19,0,0
USER_0034,2026-06-10,food_daily,-244.28,-145.46274179356402,18,0,0
USER_0034,2026-06-11,food_daily,-344.64,-490.0990460086748,17,0,0
USER_0034,2026-06-12,food_daily,-267.62,-757.7208471012231,16,0,0
USER_0034,2026-06-13,food_daily,-260.7,-1018.4221816284144,15,0,1
USER_0034,2026-06-13,entertainment,-1251.55,-2269.971143888225,15,0,1
USER_0034,2026-06-14,food_daily,-270.72,-2540.6959206322545,14,0,1
USER_0034,2026-06-14,entertainment,-792.3,-3332.997187394185,14,0,1
USER_0034,2026-06-15,food_daily,-179.03,-3512.0314039669775,13,0,0
USER_0034,2026-06-16,food_daily,-307.93,-3819.9612686556284,12,0,0
USER_0034,2026-06-17,food_daily,-440.99,-4260.946920860553,11,0,0
USER_0034,2026-06-18,food_daily,-338.46,-4599.406000826626,10,0,0
USER_0034,2026-06-19,food_daily,-348.66,-4948.063816131839,9,0,0
USER_0034,2026-06-20,food_daily,-238.72,-5186.7880911597995,8,0,1
USER_0034,2026-06-20,entertainment,-1374.54,-6561.32706673561,8,0,1
USER_0034,2026-06-21,food_daily,-221.18,-6782.510359390041,7,0,1
USER_0034,2026-06-21,entertainment,-470.19,-7252.6994964286,7,0,1
USER_0034,2026-06-22,food_daily,-383.44,-7636.139765797563,6,0,0
USER_0034,2026-06-23,food_daily,-341.69,-7977.8310557940595,5,0,0
USER_0034,2026-06-24,food_daily,-355.24,-8333.075760071935,4,0,0
USER_0034,2026-06-25,food_daily,-406.12,-8739.195725708623,3,1,0
USER_0034,2026-06-26,food_daily,-354.98,-9094.177685107186,2,1,0
USER_0034,2026-06-27,food_daily,-325.18,-9419.357532715883,1,1,1
USER_0034,2026-06-27,entertainment,-1308.05,-10727.412450496642,1,1,1
USER_0034,2026-06-28,salary,36000.0,25272.587549503358,0,1,1
USER_0034,2026-06-28,food_daily,-375.22,24897.368294430435,0,1,1
